name	tfName	up5kbNum	down1kbNum	tssPos	miRNAs
chr5_fMiRNAcluster13	E2F1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	E2F6	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	HA-E2F1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	Ini1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	Max	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TFIIIC-110	1	0	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Myc	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	STAT2	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Myc	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Myc	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	STAT1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Myc	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	Max	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TFIIIC-110	2	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Jun	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	c-Myc	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	E2F4	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	E2F6	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	YY1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	ZNF263	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	HA-E2F1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	YY1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	BCL11A	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	EBF	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	EBF	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	PAX5-C20	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	PAX5-C20	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	PAX5-N19	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	POU2F2	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	POU2F2	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	SP1	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	Sin3Ak-20	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TCF12	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TCF12	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	POU2F2	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	POU2F2	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	3	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	Egr-1	1	0	149109814	hsa-mir-378
chr5_fMiRNAcluster13	HEY1	1	2	149109814	hsa-mir-378
chr5_fMiRNAcluster13	HEY1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	TAF1	1	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster13	USF-1	0	1	149109814	hsa-mir-378
chr5_fMiRNAcluster14	ERG	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Jun	2	2	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Myc	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	GATA1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	ETS1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	STAT1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NANOG	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	p300	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	CEBPA	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	AR	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	E2F4	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	CDX2	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	CDX2	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HNF4A	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HNF4A	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Rad21	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	0	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NFKB	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TCF7L2	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	STAT1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	AP-2alpha	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	AP-2gamma	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	BAF155	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	BAF170	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Brg1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	E2F1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	E2F6	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HA-E2F1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Ini1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Max	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	c-Myc	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	CEBPB	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HNF4A	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	STAT1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Brg1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Ini1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	E2F4	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	E2F6	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	GATA-1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	ZNF263	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	SUZ12	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	CTCF	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NRSF	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	EBF	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	EBF	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	POU2F2	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	POU2F2	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	SP1	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	SP1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TCF12	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	p300	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	p300	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	POU2F2	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	POU2F2	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	PU.1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	GABP	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	GABP	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	GABP	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HEY1	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HEY1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	JunD	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	JunD	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	Sin3Ak-20	1	0	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	p300	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HEY1	2	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	HEY1	3	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	PU.1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	TAF1	3	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster14	NRSF	1	1	153570289	hsa-mir-1294
chr5_fMiRNAcluster15	AR	0	1	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	ERG	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Jun	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Fos	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CEBPA	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HNF4A	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	STAT1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	STAT1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	4-Oct	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NANOG	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	p300	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	MED12	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SMAD2/3	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SMAD2/3	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SMAD3	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SMAD4	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	E2F4	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CEBPA	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SPI1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CDX2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CDX2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	GATA6	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HNF4A	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HNF4A	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	p68	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Max	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NFKB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TCF7L2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Max	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	STAT1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	BAF155	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	BAF170	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Brg1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	E2F6	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HA-E2F1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Ini1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	JunD	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Max	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	RPC155	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Fos	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Jun	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CEBPB	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HNF4A	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HSF1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	PGC1A	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	STAT2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Jun	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Max	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NF-E2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TFIIIC-110	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Fos	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Jun	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	c-Myc	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SETDB1	1	2	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	E2F4	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	E2F6	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SETDB1	1	1	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	ZNF263	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	YY1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CTCF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	GR	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	GR	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CTCF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	CTCF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	GR	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	BATF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	EBF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	IRF4	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	PAX5-C20	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	PAX5-N19	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	POU2F2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	SP1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TCF12	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TAF1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TAF1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	TAF1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	FOSL2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	FOSL2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HEY1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HEY1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	JunD	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	JunD	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	RXRA	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	Sin3Ak-20	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	p300	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HEY1	2	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	HEY1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	PU.1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	PU.1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	USF-1	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	NRSF	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster15	FOXP2	1	0	154065335	hsa-mir-1303
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	Jun	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERbeta	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERbeta	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ER	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	1	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	CDX2	1	2	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	GATA6	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	HNF4A	1	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERalpha	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	ERbeta	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	TCF7L2	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster16	FOSL2	0	1	154209017	hsa-mir-378h
chr5_fMiRNAcluster17	ETS1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	CBP	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	STAT1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	STAT1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	GATA6	2	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	GATA6	2	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	HNF4A	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	HNF4A	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Max	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	2	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	3	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	NFKB	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Max	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	c-Jun	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	STAT1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BAF155	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BAF170	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Brg1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	JunD	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Nrf1	2	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	c-Fos	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	c-Jun	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	CEBPB	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	HSF1	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	SREBP2	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BATF	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BCL11A	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BCL11A	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BCL3	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BCL3	2	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	EBF	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	EBF	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	IRF4	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	IRF4	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PAX5-C20	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PAX5-C20	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PAX5-N19	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PAX5-N19	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	POU2F2	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	POU2F2	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PU.1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Pbx3	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	SP1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	SP1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TAF1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TCF12	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TCF12	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	p300	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	p300	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	POU2F2	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	POU2F2	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PU.1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	PU.1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TAF1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TAF1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TAF1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	TAF1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	BHLHE40	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	HEY1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	HEY1	1	1	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	JunD	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	JunD	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	RXRA	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
chr5_fMiRNAcluster17	Sin3Ak-20	1	0	159895244	"hsa-mir-146a,hsa-mir-3142"
